ranking,title,artist,year,artist_first,lyrics_url
93,I Don't Want This Night To End,Luke Bryan,2012,Luke Bryan,NA
94,Diamonds,Rihanna,2012,Rihanna,https://www.azlyrics.com/lyrics/rihanna/diamonds.html
95,Hard To Love,Lee Brice,2012,Lee Brice,https://www.azlyrics.com/lyrics/leebrice/hardtolove.html
96,Somethin' 'Bout A Truck,Kip Moore,2012,Kip Moore,https://www.azlyrics.com/lyrics/kipmoore/somethinboutatruck.html
97,Adorn,Miguel,2012,Miguel,https://www.azlyrics.com/lyrics/miguel/adorn.html
98,Fly Over States,Jason Aldean,2012,Jason Aldean,https://www.azlyrics.com/lyrics/jasonaldean/flyoverstates.html
99,Even If It Breaks Your Heart,Eli Young Band,2012,Eli Young Band,https://www.azlyrics.com/lyrics/eliyoungband/evenifitbreaksyourheart.html
100,Burn It Down,Linkin Park,2012,Linkin Park,https://www.azlyrics.com/lyrics/linkinpark/burnitdown.html
1,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,2013,Macklemore,https://www.azlyrics.com/lyrics/macklemore/thriftshop.html
2,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2013,Robin Thicke,https://www.azlyrics.com/lyrics/robinthicke/blurredlines.html
3,Radioactive,Imagine Dragons,2013,Imagine Dragons,https://www.azlyrics.com/lyrics/peterhollens/imaginedragonsmedley.html
4,Harlem Shake,Baauer,2013,Baauer,https://www.azlyrics.com/lyrics/baauer/harlemshake.html
5,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,2013,Macklemore,https://www.azlyrics.com/lyrics/macklemore/cantholdus.html
6,Mirrors,Justin Timberlake,2013,Justin Timberlake,https://www.azlyrics.com/lyrics/justintimberlake/mirrors.html
7,Just Give Me A Reason,P!nk Featuring Nate Ruess,2013,P!nk,NA
8,When I Was Your Man,Bruno Mars,2013,Bruno Mars,https://www.azlyrics.com/lyrics/brunomars/wheniwasyourman.html
9,Cruise,Florida Georgia Line Featuring Nelly,2013,Florida Georgia Line,https://www.azlyrics.com/lyrics/floridageorgialine/cruise.html
10,Roar,Katy Perry,2013,Katy Perry,https://www.azlyrics.com/lyrics/katyperry/roar.html
11,Locked Out Of Heaven,Bruno Mars,2013,Bruno Mars,https://www.azlyrics.com/lyrics/brunomars/lockedoutofheaven.html
12,Ho Hey,The Lumineers,2013,The Lumineers,https://www.azlyrics.com/lyrics/lumineers/hohey.html
13,Stay,Rihanna Featuring Mikky Ekko,2013,Rihanna,https://www.azlyrics.com/lyrics/rihanna/stay.html
14,Get Lucky,Daft Punk Featuring Pharrell Williams,2013,Daft Punk,https://www.azlyrics.com/lyrics/daftpunk/getlucky.html
15,Royals,Lorde,2013,Lorde,https://www.azlyrics.com/lyrics/lorde/royals.html
16,I Knew You Were Trouble.,Taylor Swift,2013,Taylor Swift,https://www.azlyrics.com/lyrics/taylorswift/iknewyouweretrouble.html
17,We Can't Stop,Miley Cyrus,2013,Miley Cyrus,https://www.azlyrics.com/lyrics/mileycyrus/wecantstop.html
18,Wrecking Ball,Miley Cyrus,2013,Miley Cyrus,https://www.azlyrics.com/lyrics/mileycyrus/wreckingball.html
19,Wake Me Up!,Avicii,2013,Avicii,https://www.azlyrics.com/lyrics/avicii/wakemeup.html
20,Suit & Tie,Justin Timberlake Featuring JAY Z,2013,Justin Timberlake,https://www.azlyrics.com/lyrics/justintimberlake/suittie.html
21,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013,Anna Kendrick,https://www.azlyrics.com/lyrics/annakendrick/cupspitchperfectswhenimgone.html
22,Holy Grail,Jay Z Featuring Justin Timberlake,2013,Jay Z,https://www.azlyrics.com/lyrics/jayz/holygrail.html
23,Scream & Shout,will.i.am & Britney Spears,2013,will.i.am,https://www.azlyrics.com/lyrics/william/screamandshout.html
24,Clarity,Zedd Featuring Foxes,2013,Zedd,https://www.azlyrics.com/lyrics/zedd/clarity.html
25,Sail,AWOLNATION,2013,AWOLNATION,https://www.azlyrics.com/lyrics/awolnation/sail-ep.html
26,Don't You Worry Child,Swedish House Mafia Featuring John Martin,2013,Swedish House Mafia,https://www.azlyrics.com/lyrics/swedishhousemafia/dontyouworrychild.html
27,Diamonds,Rihanna,2013,Rihanna,https://www.azlyrics.com/lyrics/rihanna/diamonds.html
28,I Love It,Icona Pop Featuring Charli XCX,2013,Icona Pop,https://www.azlyrics.com/lyrics/iconapop/iloveit.html
29,Safe And Sound,Capital Cities,2013,Capital Cities,https://www.azlyrics.com/lyrics/capitalcities/safeandsound.html
30,Treasure,Bruno Mars,2013,Bruno Mars,https://www.azlyrics.com/lyrics/brunomars/treasure.html
31,The Way,Ariana Grande Featuring Mac Miller,2013,Ariana Grande,https://www.azlyrics.com/lyrics/arianagrande/theway.html
32,Started From The Bottom,Drake,2013,Drake,https://www.azlyrics.com/lyrics/drake/startedfromthebottom.html
33,Come & Get It,Selena Gomez,2013,Selena Gomez,https://www.azlyrics.com/lyrics/selenagomez/comegetit.html
34,"Hold On, We're Going Home",Drake Featuring Majid Jordan,2013,Drake,https://www.azlyrics.com/lyrics/mattwertz/holdonweregoinghome.html
35,Daylight,Maroon 5,2013,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/daylight.html
36,Feel This Moment,Pitbull Featuring Christina Aguilera,2013,Pitbull,https://www.azlyrics.com/lyrics/pitbull/feelthismoment.html
37,Applause,Lady Gaga,2013,Lady Gaga,https://www.azlyrics.com/lyrics/ladygaga/applause.html
38,One More Night,Maroon 5,2013,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/onemorenight.html
39,Love Me,Lil Wayne Featuring Drake & Future,2013,Lil Wayne,https://www.azlyrics.com/lyrics/lilwayne/lovemeorhateme.html
40,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013,Fall Out Boy,https://www.azlyrics.com/lyrics/falloutboy/mysongsknowwhatyoudidinthedark.html
41,F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",2013,A$AP Rocky,NA
42,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,2013,Justin Bieber,https://www.azlyrics.com/lyrics/justinbieber/beautyandabeat.html
43,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,2013,Macklemore,https://www.azlyrics.com/lyrics/macklemore/samelove.html
44,Sweet Nothing,Calvin Harris Featuring Florence Welch,2013,Calvin Harris,https://www.azlyrics.com/lyrics/calvinharris/sweetnothing.html
45,Summertime Sadness,Lana Del Rey & Cedric Gervais,2013,Lana Del Rey,https://www.azlyrics.com/lyrics/lanadelrey/summertimesadness.html
46,Home,Phillip Phillips,2013,Phillip Phillips,https://www.azlyrics.com/lyrics/phillipphillips/home.html
47,It's Time,Imagine Dragons,2013,Imagine Dragons,https://www.azlyrics.com/lyrics/imaginedragons/itstime.html
48,Power Trip,J. Cole Featuring Miguel,2013,J. Cole,https://www.azlyrics.com/lyrics/jcole/powertrip.html
49,Girl On Fire,Alicia Keys Featuring Nicki Minaj,2013,Alicia Keys,https://www.azlyrics.com/lyrics/aliciakeys/girlonfire.html
50,Heart Attack,Demi Lovato,2013,Demi Lovato,https://www.azlyrics.com/lyrics/demilovato/heartattack.html
51,Love Somebody,Maroon 5,2013,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/lovesomebody.html
52,I Will Wait,Mumford & Sons,2013,Mumford,https://www.azlyrics.com/lyrics/mumfordsons/iwillwait.html
53,Try,P!nk,2013,P!nk,NA
54,Wagon Wheel,Darius Rucker,2013,Darius Rucker,https://www.azlyrics.com/lyrics/dariusrucker/wagonwheel.html
55,Gangnam Style,PSY,2013,PSY,https://www.azlyrics.com/lyrics/psy/gangnamstyle.html
56,I Need Your Love,Calvin Harris Featuring Ellie Goulding,2013,Calvin Harris,https://www.azlyrics.com/lyrics/elliegoulding/ineedyourlove.html
57,Die Young,Ke$ha,2013,Ke$ha,NA
58,Some Nights,fun.,2013,fun.,https://www.azlyrics.com/lyrics/fun/somenights.html
59,Bad,Wale Featuring Tiara Thomas Or Rihanna,2013,Wale,https://www.azlyrics.com/lyrics/wale/badremix.html
60,Boys 'round Here,Blake Shelton Featuring Pistol Annies & Friends,2013,Blake Shelton,https://www.azlyrics.com/lyrics/blakeshelton/boysroundhere.html
61,"Gone, Gone, Gone",Phillip Phillips,2013,Phillip Phillips,https://www.azlyrics.com/lyrics/phillipphillips/gonegonegone.html
62,Demons,Imagine Dragons,2013,Imagine Dragons,https://www.azlyrics.com/lyrics/imaginedragons/demons.html
63,Counting Stars,OneRepublic,2013,OneRepublic,https://www.azlyrics.com/lyrics/onerepublic/countingstars.html
64,I Cry,Flo Rida,2013,Flo Rida,https://www.azlyrics.com/lyrics/florida/icry.html
65,Little Talks,Of Monsters And Men,2013,Of Monsters And Men,https://www.azlyrics.com/lyrics/ofmonstersandmen/littletalks.html
66,The Other Side,Jason Derulo,2013,Jason Derulo,https://www.azlyrics.com/lyrics/jasonderulo/theotherside.html
67,Berzerk,Eminem,2013,Eminem,https://www.azlyrics.com/lyrics/eminem/berzerk.html
68,Catch My Breath,Kelly Clarkson,2013,Kelly Clarkson,https://www.azlyrics.com/lyrics/kellyclarkson/catchmybreath.html
69,Crash My Party,Luke Bryan,2013,Luke Bryan,https://www.azlyrics.com/lyrics/lukebryan/crashmyparty.html
70,Pour It Up,Rihanna,2013,Rihanna,https://www.azlyrics.com/lyrics/rihanna/pouritup.html
71,22,Taylor Swift,2013,Taylor Swift,https://www.azlyrics.com/lyrics/taylorswift/22.html
72,I Want Crazy,Hunter Hayes,2013,Hunter Hayes,https://www.azlyrics.com/lyrics/hunterhayes/iwantcrazy.html
73,The Fox,Ylvis,2013,Ylvis,https://www.azlyrics.com/lyrics/ylvis/thefox.html
74,Best Song Ever,One Direction,2013,One Direction,https://www.azlyrics.com/lyrics/onedirection/bestsongevermusicvideoversion.html
75,The A Team,Ed Sheeran,2013,Ed Sheeran,https://www.azlyrics.com/lyrics/edsheeran/theateam.html
76,Carry On,fun.,2013,fun.,https://www.azlyrics.com/lyrics/fun/carryon.html
77,Highway Don't Care,Tim McGraw With Taylor Swift,2013,Tim McGraw,https://www.azlyrics.com/lyrics/timmcgraw/highwaydontcare.html
78,That's My Kind Of Night,Luke Bryan,2013,Luke Bryan,https://www.azlyrics.com/lyrics/lukebryan/thatsmykindofnight.html
79,Swimming Pools (Drank),Kendrick Lamar,2013,Kendrick Lamar,https://www.azlyrics.com/lyrics/kendricklamar/swimmingpoolsdrank.html
80,Sure Be Cool If You Did,Blake Shelton,2013,Blake Shelton,https://www.azlyrics.com/lyrics/blakeshelton/surebecoolifyoudid.html
81,#Beautiful,Mariah Carey Featuring Miguel,2013,Mariah Carey,https://www.azlyrics.com/lyrics/fifthharmony/mariahcareymedleylikemariah.html
82,Troublemaker,Olly Murs Featuring Flo Rida,2013,Olly Murs,https://www.azlyrics.com/lyrics/ollymurs/troublemaker.html
83,Body Party,Ciara,2013,Ciara,https://www.azlyrics.com/lyrics/ciara/bodyparty.html
84,Adorn,Miguel,2013,Miguel,https://www.azlyrics.com/lyrics/miguel/adorn.html
85,Hall Of Fame,The Script Featuring will.i.am,2013,The Script,https://www.azlyrics.com/lyrics/script/halloffame.html
86,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,2013,Ne-Yo,https://www.azlyrics.com/lyrics/neyo/letmeloveyouuntilyoulearntoloveyourself.html
87,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,2013,Rocko,https://www.azlyrics.com/lyrics/rocko/uoeno.html
88,Next To Me,Emeli Sande,2013,Emeli Sande,https://www.azlyrics.com/lyrics/emelisand/nexttome.html
89,Mama's Broken Heart,Miranda Lambert,2013,Miranda Lambert,https://www.azlyrics.com/lyrics/mirandalambert/mamasbrokenheart.html
90,It Goes Like This,Thomas Rhett,2013,Thomas Rhett,https://www.azlyrics.com/lyrics/thomasrhett/itgoeslikethis.html
91,Bugatti,Ace Hood Featuring Future & Rick Ross,2013,Ace Hood,https://www.azlyrics.com/lyrics/acehood/bugatti.html
92,Wanted,Hunter Hayes,2013,Hunter Hayes,https://www.azlyrics.com/lyrics/hunterhayes/wanted.html
93,Downtown,Lady Antebellum,2013,Lady Antebellum,https://www.azlyrics.com/lyrics/ladyantebellum/downtown.html
94,Get Your Shine On,Florida Georgia Line,2013,Florida Georgia Line,https://www.azlyrics.com/lyrics/floridageorgialine/getyourshineon.html
95,#thatPOWER,will.i.am Featuring Justin Bieber,2013,will.i.am,https://www.azlyrics.com/lyrics/willowsmith/iamme.html
96,Brave,Sara Bareilles,2013,Sara Bareilles,https://www.azlyrics.com/lyrics/sarabareilles/brave.html
97,Let Her Go,Passenger,2013,Passenger,https://www.azlyrics.com/lyrics/passenger/lethergo.html
98,Runnin' Outta Moonlight,Randy Houser,2013,Randy Houser,https://www.azlyrics.com/lyrics/randyhouser/runninouttamoonlight.html
99,I'm Different,2 Chainz,2013,2 Chainz,https://www.azlyrics.com/lyrics/2chainz/imdifferent.html
100,Still Into You,Paramore,2013,Paramore,https://www.azlyrics.com/lyrics/paramore/stillintoyou.html
1,Happy,Pharrell Williams,2014,Pharrell Williams,https://www.azlyrics.com/lyrics/pharrellwilliams/happy.html
2,Dark Horse,Katy Perry Featuring Juicy J,2014,Katy Perry,https://www.azlyrics.com/lyrics/katyperry/darkhorse.html
3,All Of Me,John Legend,2014,John Legend,https://www.azlyrics.com/lyrics/johnlegend/allofme.html
4,Fancy,Iggy Azalea Featuring Charli XCX,2014,Iggy Azalea,https://www.azlyrics.com/lyrics/iggyazalea/fancy.html
5,Counting Stars,OneRepublic,2014,OneRepublic,https://www.azlyrics.com/lyrics/onerepublic/countingstars.html
6,Talk Dirty,Jason Derulo Featuring 2 Chainz,2014,Jason Derulo,https://www.azlyrics.com/lyrics/jasonderulo/talkdirty.html
7,Rude,MAGIC!,2014,MAGIC!,https://www.azlyrics.com/lyrics/magic/rude.html
8,All About That Bass,Meghan Trainor,2014,Meghan Trainor,https://www.azlyrics.com/lyrics/meghantrainor/allaboutthatbass.html
9,Problem,Ariana Grande Featuring Iggy Azalea,2014,Ariana Grande,https://www.azlyrics.com/lyrics/arianagrande/problem.html
10,Stay With Me,Sam Smith,2014,Sam Smith,https://www.azlyrics.com/lyrics/samsmith/staywithme.html
11,Timber,Pitbull Featuring Ke$ha,2014,Pitbull,https://www.azlyrics.com/lyrics/pitbull/timber.html
12,Pompeii,Bastille,2014,Bastille,https://www.azlyrics.com/lyrics/bastille/pompeii.html
13,Shake It Off,Taylor Swift,2014,Taylor Swift,https://www.azlyrics.com/lyrics/taylorswift/shakeitoff.html
14,Am I Wrong,Nico & Vinz,2014,Nico,https://www.azlyrics.com/lyrics/nicovinz/amiwrong.html
15,Turn Down For What,DJ Snake & Lil Jon,2014,DJ Snake,https://www.azlyrics.com/lyrics/djsnake/turndownforwhat.html
16,The Monster,Eminem Featuring Rihanna,2014,Eminem,https://www.azlyrics.com/lyrics/eminem/themonster.html
17,Say Something,A Great Big World & Christina Aguilera,2014,A Great Big World,https://www.azlyrics.com/lyrics/futuristic/agreatbigworldsaysomething.html
18,Team,Lorde,2014,Lorde,https://www.azlyrics.com/lyrics/lorde/team.html
19,Let Her Go,Passenger,2014,Passenger,https://www.azlyrics.com/lyrics/passenger/lethergo.html
20,Royals,Lorde,2014,Lorde,https://www.azlyrics.com/lyrics/lorde/royals.html
21,Let It Go,Idina Menzel,2014,Idina Menzel,https://www.azlyrics.com/lyrics/idinamenzel/letitgo.html
22,Wake Me Up!,Avicii,2014,Avicii,https://www.azlyrics.com/lyrics/avicii/wakemeup.html
23,Demons,Imagine Dragons,2014,Imagine Dragons,https://www.azlyrics.com/lyrics/imaginedragons/demons.html
24,Story Of My Life,One Direction,2014,One Direction,https://www.azlyrics.com/lyrics/onedirection/storyofmylife.html
25,Chandelier,Sia,2014,Sia,https://www.azlyrics.com/lyrics/sia/chandelier.html
26,Black Widow,Iggy Azalea Featuring Rita Ora,2014,Iggy Azalea,https://www.azlyrics.com/lyrics/iggyazalea/blackwidow.html
27,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",2014,Jessie J,https://www.azlyrics.com/lyrics/jessiej/bangbang.html
28,Latch,Disclosure Featuring Sam Smith,2014,Disclosure,https://www.azlyrics.com/lyrics/disclosure/latch.html
29,Maps,Maroon 5,2014,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/maps.html
30,Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,2014,Chris Brown,https://www.azlyrics.com/lyrics/chrisbrown/loyal.html
31,Best Day Of My Life,American Authors,2014,American Authors,https://www.azlyrics.com/lyrics/americanauthors/bestdayofmylife.html
32,Habits (Stay High),Tove Lo,2014,Tove Lo,https://www.azlyrics.com/lyrics/somo/habitsstayhighremix.html
33,Summer,Calvin Harris,2014,Calvin Harris,https://www.azlyrics.com/lyrics/calvinharris/summer.html
34,Boom Clap,Charli XCX,2014,Charli XCX,https://www.azlyrics.com/lyrics/charlixcx/boomclap.html
35,Drunk In Love,Beyonce Featuring Jay Z,2014,Beyoncé,https://www.azlyrics.com/lyrics/beyonceknowles/drunkinlove.html
36,Anaconda,Nicki Minaj,2014,Nicki Minaj,https://www.azlyrics.com/lyrics/nickiminaj/anaconda.html
37,Break Free,Ariana Grande Featuring Zedd,2014,Ariana Grande,https://www.azlyrics.com/lyrics/arianagrande/breakfree.html
38,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,2014,Enrique Iglesias,https://www.azlyrics.com/lyrics/enriqueiglesias/bailando.html
39,Burn,Ellie Goulding,2014,Ellie Goulding,https://www.azlyrics.com/lyrics/elliegoulding/burn.html
40,Wiggle,Jason Derulo Featuring Snoop Dogg,2014,Jason Derulo,https://www.azlyrics.com/lyrics/jasonderulo/wiggle.html
41,Rather Be,Clean Bandit Featuring Jess Glynne,2014,Clean Bandit,https://www.azlyrics.com/lyrics/cleanbandit/ratherbe.html
42,Don't Tell 'Em,Jeremih Featuring YG,2014,Jeremih,https://www.azlyrics.com/lyrics/jeremih/donttellem.html
43,Show Me,Kid Ink Featuring Chris Brown,2014,Kid Ink,https://www.azlyrics.com/lyrics/kidink/showme.html
44,Wrecking Ball,Miley Cyrus,2014,Miley Cyrus,https://www.azlyrics.com/lyrics/mileycyrus/wreckingball.html
45,Not A Bad Thing,Justin Timberlake,2014,Justin Timberlake,https://www.azlyrics.com/lyrics/justintimberlake/notabadthing.html
46,Roar,Katy Perry,2014,Katy Perry,https://www.azlyrics.com/lyrics/katyperry/roar.html
47,Ain't It Fun,Paramore,2014,Paramore,https://www.azlyrics.com/lyrics/paramore/aintitfun.html
48,The Man,Aloe Blacc,2014,Aloe Blacc,https://www.azlyrics.com/lyrics/aloeblacc/theman.html
49,This Is How We Roll,Florida Georgia Line Featuring Luke Bryan,2014,Florida Georgia Line,https://www.azlyrics.com/lyrics/floridageorgialine/thisishowweroll.html
50,Classic,MKTO,2014,MKTO,https://www.azlyrics.com/lyrics/mkto/classic.html
51,A Sky Full Of Stars,Coldplay,2014,Coldplay,https://www.azlyrics.com/lyrics/coldplay/askyfullofstars.html
52,Don't,Ed Sheeran,2014,Ed Sheeran,https://www.azlyrics.com/lyrics/edsheeran/dont.html
53,Na Na,Trey Songz,2014,Trey Songz,https://www.azlyrics.com/lyrics/treysongz/nana.html
54,Hot Boy,Bobby Shmurda,2014,Bobby Shmurda,NA
55,"Hold On, We're Going Home",Drake Featuring Majid Jordan,2014,Drake,https://www.azlyrics.com/lyrics/mattwertz/holdonweregoinghome.html
56,Sing,Ed Sheeran,2014,Ed Sheeran,https://www.azlyrics.com/lyrics/edsheeran/sing.html
57,Radioactive,Imagine Dragons,2014,Imagine Dragons,https://www.azlyrics.com/lyrics/peterhollens/imaginedragonsmedley.html
58,My Hitta,YG Featuring Jeezy & Rich Homie Quan,2014,YG,NA
59,Cool Kids,Echosmith,2014,Echosmith,https://www.azlyrics.com/lyrics/echosmith/coolkids.html
60,Hey Brother,Avicii,2014,Avicii,https://www.azlyrics.com/lyrics/avicii/brothersister.html
61,Trumpets,Jason Derulo,2014,Jason Derulo,https://www.azlyrics.com/lyrics/jasonderulo/trumpets.html
62,Animals,Maroon 5,2014,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/animals.html
63,Burnin' It Down,Jason Aldean,2014,Jason Aldean,https://www.azlyrics.com/lyrics/jasonaldean/burninitdown.html
64,Play It Again,Luke Bryan,2014,Luke Bryan,https://www.azlyrics.com/lyrics/lukebryan/playitagain.html
65,2 On,Tinashe Featuring ScHoolboy Q,2014,Tinashe,https://www.azlyrics.com/lyrics/tinashe/2on.html
66,Dirt,Florida Georgia Line,2014,Florida Georgia Line,https://www.azlyrics.com/lyrics/floridageorgialine/dirt.html
67,Love Runs Out,OneRepublic,2014,OneRepublic,https://www.azlyrics.com/lyrics/onerepublic/loverunsout.html
68,Bottoms Up,Brantley Gilbert,2014,Brantley Gilbert,https://www.azlyrics.com/lyrics/brantleygilbert/bottomsup.html
69,Shower,Becky G,2014,Becky G,https://www.azlyrics.com/lyrics/beckyg/shower.html
70,Me And My Broken Heart,Rixton,2014,Rixton,https://www.azlyrics.com/lyrics/rixton/meandmybrokenheart.html
71,Animals,Martin Garrix,2014,Martin Garrix,https://www.azlyrics.com/lyrics/martingarrix/animals.html
72,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,2014,Rich Gang,https://www.azlyrics.com/lyrics/richgang/lifestyle.html
73,American Kids,Kenny Chesney,2014,Kenny Chesney,https://www.azlyrics.com/lyrics/kennychesney/americankids.html
74,Brave,Sara Bareilles,2014,Sara Bareilles,https://www.azlyrics.com/lyrics/sarabareilles/brave.html
75,Sweater Weather,The Neighbourhood,2014,The Neighbourhood,https://www.azlyrics.com/lyrics/vamps/sweaterweather.html
76,Leave The Night On,Sam Hunt,2014,Sam Hunt,https://www.azlyrics.com/lyrics/samhunt/leavethenighton.html
77,New Flame,Chris Brown Featuring Usher & Rick Ross,2014,Chris Brown,https://www.azlyrics.com/lyrics/chrisbrown/newflame.html
78,Love Never Felt So Good,Michael Jackson & Justin Timberlake,2014,Michael Jackson,https://www.azlyrics.com/lyrics/michaeljackson/loveneverfeltsogood.html
79,Drunk On A Plane,Dierks Bentley,2014,Dierks Bentley,https://www.azlyrics.com/lyrics/dierksbentley/drunkonaplane.html
80,Birthday,Katy Perry,2014,Katy Perry,https://www.azlyrics.com/lyrics/katyperry/birthday.html
81,Bartender,Lady Antebellum,2014,Lady Antebellum,https://www.azlyrics.com/lyrics/ladyantebellum/bartender.html
82,La La La,Naughty Boy Featuring Sam Smith,2014,Naughty Boy,https://www.azlyrics.com/lyrics/naughtyboy/lalala.html
83,Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,2014,Robin Thicke,https://www.azlyrics.com/lyrics/robinthicke/blurredlines.html
84,Do What U Want,Lady Gaga Featuring R. Kelly,2014,Lady Gaga,https://www.azlyrics.com/lyrics/ladygaga/dowhatuwant.html
85,Can't Remember To Forget You,Shakira Featuring Rihanna,2014,Shakira,https://www.azlyrics.com/lyrics/shakira/cantremembertoforgetyou.html
86,Amnesia,5 Seconds Of Summer,2014,5 Seconds Of Summer,https://www.azlyrics.com/lyrics/5secondsofsummer/amnesia.html
87,No Mediocre,T.I. Featuring Iggy Azalea,2014,T.I.,https://www.azlyrics.com/lyrics/ti/nomediocre.html
88,Come With Me Now,KONGOS,2014,KONGOS,https://www.azlyrics.com/lyrics/kongos/comewithmenow.html
89,Believe Me,Lil Wayne Featuring Drake,2014,Lil Wayne,https://www.azlyrics.com/lyrics/lilwayne/believeme.html
90,23,"Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",2014,Mike WiLL Made-It,https://www.azlyrics.com/lyrics/mikewillmadeit/23.html
91,Beachin',Jake Owen,2014,Jake Owen,https://www.azlyrics.com/lyrics/jakeowen/beachin.html
92,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,2014,Macklemore,https://www.azlyrics.com/lyrics/macklemore/whitewalls.html
93,She Looks So Perfect,5 Seconds Of Summer,2014,5 Seconds Of Summer,https://www.azlyrics.com/lyrics/5secondsofsummer/shelookssoperfect.html
94,Stay The Night,Zedd Featuring Hayley Williams,2014,Zedd,https://www.azlyrics.com/lyrics/zedd/staythenight.html
95,Partition,Beyonce,2014,Beyoncé,https://www.azlyrics.com/lyrics/beyonceknowles/partitionremix.html
96,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,2014,ScHoolboy Q,https://www.azlyrics.com/lyrics/schoolboyq/studio.html
97,0 To 100 / The Catch Up,Drake,2014,Drake,https://www.azlyrics.com/lyrics/drake/0to100thecatchup.html
98,I Don't Dance,Lee Brice,2014,Lee Brice,https://www.azlyrics.com/lyrics/leebrice/idontdance.html
99,Somethin' Bad,Miranda Lambert Duet With Carrie Underwood,2014,Miranda Lambert Duet,NA
100,Adore You,Miley Cyrus,2014,Miley Cyrus,https://www.azlyrics.com/lyrics/mileycyrus/adoreyou.html
1,Uptown Funk!,Mark Ronson Featuring Bruno Mars,2015,Mark Ronson,https://www.azlyrics.com/lyrics/markronson/uptownfunk.html
2,Thinking Out Loud,Ed Sheeran,2015,Ed Sheeran,https://www.azlyrics.com/lyrics/edsheeran/thinkingoutloud.html
3,See You Again,Wiz Khalifa Featuring Charlie Puth,2015,Wiz Khalifa,https://www.azlyrics.com/lyrics/wizkhalifa/seeyouagain.html
4,Trap Queen,Fetty Wap,2015,Fetty Wap,https://www.azlyrics.com/lyrics/fettywap/trapqueen.html
5,Sugar,Maroon 5,2015,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/sugar.html
6,Shut Up And Dance,WALK THE MOON,2015,WALK THE MOON,https://www.azlyrics.com/lyrics/walkthemoon/shutupanddance.html
7,Blank Space,Taylor Swift,2015,Taylor Swift,https://www.azlyrics.com/lyrics/taylorswift/blankspace.html
8,Watch Me,Silento,2015,Silento,https://www.azlyrics.com/lyrics/silento/watchmewhipnaenae.html
9,Earned It (Fifty Shades Of Grey),The Weeknd,2015,The Weeknd,NA
10,The Hills,The Weeknd,2015,The Weeknd,https://www.azlyrics.com/lyrics/weeknd/thehills.html
11,Cheerleader,OMI,2015,OMI,https://www.azlyrics.com/lyrics/omi/cheerleaderfelixjaehnremix.html
12,Can't Feel My Face,The Weeknd,2015,The Weeknd,https://www.azlyrics.com/lyrics/amityaffliction/cantfeelmyface.html
13,Love Me Like You Do,Ellie Goulding,2015,Ellie Goulding,https://www.azlyrics.com/lyrics/elliegoulding/lovemelikeyoudo.html
14,Take Me To Church,Hozier,2015,Hozier,https://www.azlyrics.com/lyrics/hozier/takemetochurch.html
15,Bad Blood,Taylor Swift Featuring Kendrick Lamar,2015,Taylor Swift,https://www.azlyrics.com/lyrics/taylorswift/badblood.html
16,Lean On,Major Lazer & DJ Snake Featuring MO,2015,Major Lazer,https://www.azlyrics.com/lyrics/majorlazer/leanon.html
17,Want To Want Me,Jason Derulo,2015,Jason Derulo,https://www.azlyrics.com/lyrics/jasonderulo/wanttowantme.html
18,Shake It Off,Taylor Swift,2015,Taylor Swift,https://www.azlyrics.com/lyrics/taylorswift/shakeitoff.html
19,Where Are U Now,Skrillex & Diplo With Justin Bieber,2015,Skrillex,NA
20,Fight Song,Rachel Platten,2015,Rachel Platten,https://www.azlyrics.com/lyrics/rachelplatten/fightsong.html
21,679,Fetty Wap Featuring Remy Boyz,2015,Fetty Wap,https://www.azlyrics.com/lyrics/fettywap/679-monty.html
22,Lips Are Movin,Meghan Trainor,2015,Meghan Trainor,https://www.azlyrics.com/lyrics/meghantrainor/lipsaremoving.html
